Date,AMZN,JPM,META,NVDA
2016-03-29,29.69300079345703,45.34257507324219,115.3343505859375,0.8663983345031738
2016-03-30,29.934499740600586,45.864906311035156,113.90434265136719,0.8754565715789795
2016-03-31,29.68199920654297,45.48850631713867,113.30850219726562,0.8722741007804871
2016-04-01,29.924999237060547,45.98781967163086,115.2549057006836,0.8850042223930359
2016-04-04,29.659500122070312,45.80982971191406,111.76925659179688,0.8764358758926392
2016-04-05,29.30699920654297,45.159820556640625,111.44153594970703,0.8752116560935974
2016-04-06,30.104000091552734,45.50803756713867,112.92120361328125,0.8764358758926392
2016-04-07,29.571500778198242,44.35505294799805,112.85169982910156,0.867377519607544
2016-04-08,29.729999542236328,44.6800537109375,109.8625717163086,0.8730083107948303
2016-04-11,29.796499252319336,45.03601837158203,108.23395538330078,0.8783941864967346
2016-04-12,30.15850067138672,45.87172317504883,109.84271240234375,0.8774151802062988
2016-04-13,30.740999221801758,47.814002990722656,109.74342346191406,0.8994485139846802
